time,shortwave_radiation,cloud_cover,wind_speed_10m,temperature_2m,output_mw,hour,day_of_year,month
2025-12-04 13:00:00,683.0,0,10.5,28.7,24.47991011384585,13,338,12
2025-12-04 14:00:00,614.0,0,9.4,29.0,20.764232871926232,14,338,12
2025-12-04 15:00:00,481.0,0,9.3,28.8,15.24916914719489,15,338,12
2025-12-04 16:00:00,303.0,0,9.1,28.4,10.340268615008158,16,338,12
2025-12-04 17:00:00,113.0,0,8.3,27.4,4.185874070547103,17,338,12
2025-12-04 18:00:00,5.0,0,7.6,26.5,0.15784814850450796,18,338,12
2025-12-04 19:00:00,0.0,0,8.5,25.6,0.0,19,338,12
2025-12-04 20:00:00,0.0,0,7.8,24.8,0.0,20,338,12
2025-12-04 21:00:00,0.0,0,8.5,23.8,0.0,21,338,12
2025-12-04 22:00:00,0.0,0,9.3,23.2,0.0,22,338,12
2025-12-04 23:00:00,0.0,0,9.3,22.3,0.0,23,338,12
2025-12-05 00:00:00,0.0,0,9.7,21.4,0.0,0,339,12
2025-12-05 01:00:00,0.0,0,10.1,20.6,0.0,1,339,12
2025-12-05 02:00:00,0.0,0,10.4,20.1,0.0,2,339,12
2025-12-05 03:00:00,0.0,0,10.2,19.6,0.0,3,339,12
2025-12-05 04:00:00,0.0,0,10.5,19.0,0.0,4,339,12
2025-12-05 05:00:00,0.0,0,11.0,18.2,0.0,5,339,12
2025-12-05 06:00:00,0.0,0,11.3,17.9,0.0,6,339,12
2025-12-05 07:00:00,5.0,0,11.9,17.7,0.17213922212014077,7,339,12
2025-12-05 08:00:00,112.0,0,9.2,18.7,3.450578903556059,8,339,12
2025-12-05 09:00:00,301.0,0,9.8,20.7,10.44191874632146,9,339,12
2025-12-05 10:00:00,477.0,0,9.3,23.2,17.979867323889998,10,339,12
2025-12-05 11:00:00,609.0,0,9.7,26.0,20.039731155846894,11,339,12
2025-12-05 12:00:00,679.0,0,10.6,27.7,21.381310079391017,12,339,12
2025-12-05 13:00:00,679.0,0,10.3,28.6,23.71910508594344,13,339,12
2025-12-05 14:00:00,609.0,0,9.7,29.0,19.5990298511451,14,339,12
2025-12-05 15:00:00,479.0,0,9.8,28.9,16.263475366124787,15,339,12
2025-12-05 16:00:00,302.0,0,10.5,28.4,10.075124991157425,16,339,12
2025-12-05 17:00:00,113.0,0,10.1,27.5,3.7844698924095113,17,339,12
2025-12-05 18:00:00,5.0,0,9.8,26.3,0.1706974805442327,18,339,12
2025-12-05 19:00:00,0.0,0,10.3,25.3,0.0,19,339,12
2025-12-05 20:00:00,0.0,0,10.2,24.4,0.0,20,339,12
2025-12-05 21:00:00,0.0,0,10.4,23.8,0.0,21,339,12
2025-12-05 22:00:00,0.0,0,10.7,23.2,0.0,22,339,12
2025-12-05 23:00:00,0.0,0,10.9,22.0,0.0,23,339,12
2025-12-06 00:00:00,0.0,0,11.6,21.2,0.0,0,340,12
2025-12-06 01:00:00,0.0,0,11.0,20.6,0.0,1,340,12
2025-12-06 02:00:00,0.0,0,10.9,19.8,0.0,2,340,12
2025-12-06 03:00:00,0.0,0,11.2,19.2,0.0,3,340,12
2025-12-06 04:00:00,0.0,0,11.7,18.6,0.0,4,340,12
2025-12-06 05:00:00,0.0,0,12.1,17.8,0.0,5,340,12
2025-12-06 06:00:00,0.0,0,11.9,17.3,0.0,6,340,12
2025-12-06 07:00:00,5.0,0,12.4,17.0,0.16592551449799828,7,340,12
2025-12-06 08:00:00,112.0,0,9.1,17.9,4.026459399811469,8,340,12
2025-12-06 09:00:00,302.0,0,10.6,19.9,11.621619453186874,9,340,12
2025-12-06 10:00:00,481.0,28,9.4,22.3,14.862856912080368,10,340,12
2025-12-06 11:00:00,612.0,77,9.6,25.2,13.378774365749232,11,340,12
2025-12-06 12:00:00,682.0,89,10.2,26.8,12.285904632788995,12,340,12
2025-12-06 13:00:00,680.0,100,10.0,27.7,11.140968273848918,13,340,12
2025-12-06 14:00:00,593.0,98,9.3,28.1,10.531892773921097,14,340,12
2025-12-06 15:00:00,461.0,100,8.2,28.2,7.03014167331822,15,340,12
2025-12-06 16:00:00,263.0,99,8.7,27.6,4.03043056295147,16,340,12
2025-12-06 17:00:00,109.0,99,7.5,26.7,1.8024651334835597,17,340,12
2025-12-06 18:00:00,5.0,100,8.5,25.6,0.06929344658007759,18,340,12
2025-12-06 19:00:00,0.0,100,10.4,24.7,0.0,19,340,12
2025-12-06 20:00:00,0.0,100,10.2,24.1,0.0,20,340,12
2025-12-06 21:00:00,0.0,100,9.8,23.5,0.0,21,340,12
2025-12-06 22:00:00,0.0,99,9.6,22.7,0.0,22,340,12
2025-12-06 23:00:00,0.0,99,9.0,21.6,0.0,23,340,12
2025-12-07 00:00:00,0.0,78,9.0,20.6,0.0,0,341,12
2025-12-07 01:00:00,0.0,11,9.2,19.9,0.0,1,341,12
2025-12-07 02:00:00,0.0,0,9.3,19.1,0.0,2,341,12
2025-12-07 03:00:00,0.0,0,10.2,18.4,0.0,3,341,12
2025-12-07 04:00:00,0.0,0,10.5,17.7,0.0,4,341,12
2025-12-07 05:00:00,0.0,0,11.2,17.5,0.0,5,341,12
2025-12-07 06:00:00,0.0,0,11.8,17.2,0.0,6,341,12
2025-12-07 07:00:00,4.0,0,11.8,16.9,0.12739838630357858,7,341,12
2025-12-07 08:00:00,111.0,0,9.2,17.9,3.8654411627432363,8,341,12
2025-12-07 09:00:00,301.0,0,8.6,20.0,10.436427701637099,9,341,12
2025-12-07 10:00:00,481.0,0,8.5,22.5,14.692585745175665,10,341,12
2025-12-07 11:00:00,616.0,0,10.6,25.6,20.93068150844358,11,341,12
2025-12-07 12:00:00,689.0,0,11.1,27.4,21.859104792936776,12,341,12
2025-12-07 13:00:00,692.0,0,10.4,28.8,23.7516216329991,13,341,12
2025-12-07 14:00:00,622.0,0,8.6,29.5,21.80517103291391,14,341,12
2025-12-07 15:00:00,490.0,0,7.6,29.7,15.379146711873192,15,341,12
2025-12-07 16:00:00,310.0,0,8.3,29.2,10.480076648468735,16,341,12
2025-12-07 17:00:00,117.0,0,7.4,28.2,3.469553135405705,17,341,12
2025-12-07 18:00:00,5.0,0,7.5,27.3,0.16741067753434818,18,341,12
2025-12-07 19:00:00,0.0,0,8.2,26.2,0.0,19,341,12
2025-12-07 20:00:00,0.0,0,9.1,25.2,0.0,20,341,12
2025-12-07 21:00:00,0.0,0,9.3,24.1,0.0,21,341,12
2025-12-07 22:00:00,0.0,0,8.9,22.8,0.0,22,341,12
2025-12-07 23:00:00,0.0,0,8.9,21.7,0.0,23,341,12
2025-12-08 00:00:00,0.0,0,9.6,20.7,0.0,0,342,12
2025-12-08 01:00:00,0.0,0,9.8,19.9,0.0,1,342,12
2025-12-08 02:00:00,0.0,0,9.3,19.2,0.0,2,342,12
2025-12-08 03:00:00,0.0,0,9.3,18.6,0.0,3,342,12
2025-12-08 04:00:00,0.0,0,9.7,18.0,0.0,4,342,12
2025-12-08 05:00:00,0.0,0,10.3,17.3,0.0,5,342,12
2025-12-08 06:00:00,0.0,0,11.1,17.1,0.0,6,342,12
2025-12-08 07:00:00,4.0,0,11.2,16.9,0.13267292156077615,7,342,12
2025-12-08 08:00:00,109.0,0,9.7,17.9,3.928993473272256,8,342,12
2025-12-08 09:00:00,300.0,0,7.8,20.2,10.312687403864457,9,342,12
2025-12-08 10:00:00,479.0,0,7.7,23.0,15.614351593380286,10,342,12
2025-12-08 11:00:00,611.0,0,8.0,26.6,22.50903747913673,11,342,12
2025-12-08 12:00:00,682.0,0,8.7,28.7,25.26799004007257,12,342,12
2025-12-08 13:00:00,684.0,0,10.5,30.0,21.055554930154848,13,342,12
2025-12-08 14:00:00,617.0,0,10.7,30.7,20.173247213006306,14,342,12
2025-12-08 15:00:00,487.0,0,10.8,30.7,17.27490061703703,15,342,12
2025-12-08 16:00:00,310.0,0,10.4,30.4,10.799791387267913,16,342,12
2025-12-08 17:00:00,118.0,0,8.1,29.1,4.013203265951247,17,342,12
2025-12-08 18:00:00,5.0,0,8.0,27.9,0.17360058137052894,18,342,12
2025-12-08 19:00:00,0.0,0,8.2,26.6,0.0,19,342,12
2025-12-08 20:00:00,0.0,0,8.4,25.5,0.0,20,342,12
2025-12-08 21:00:00,0.0,0,8.8,25.1,0.0,21,342,12
2025-12-08 22:00:00,0.0,0,9.0,23.7,0.0,22,342,12
2025-12-08 23:00:00,0.0,0,9.6,21.9,0.0,23,342,12
2025-12-09 00:00:00,0.0,0,10.4,20.9,0.0,0,343,12
2025-12-09 01:00:00,0.0,0,8.9,20.0,0.0,1,343,12
2025-12-09 02:00:00,0.0,0,8.9,19.2,0.0,2,343,12
2025-12-09 03:00:00,0.0,0,9.5,18.5,0.0,3,343,12
2025-12-09 04:00:00,0.0,0,10.2,18.0,0.0,4,343,12
2025-12-09 05:00:00,0.0,0,11.2,17.7,0.0,5,343,12
2025-12-09 06:00:00,0.0,0,11.3,17.5,0.0,6,343,12
2025-12-09 07:00:00,4.0,0,11.0,17.1,0.15004509376959435,7,343,12
2025-12-09 08:00:00,109.0,0,10.2,18.2,3.8129316435551726,8,343,12
2025-12-09 09:00:00,302.0,0,7.3,20.3,10.52207554431625,9,343,12
2025-12-09 10:00:00,482.0,0,7.2,23.0,17.67649666305433,10,343,12
2025-12-09 11:00:00,616.0,0,6.8,26.6,20.699011217305433,11,343,12
2025-12-09 12:00:00,686.0,0,7.3,28.6,22.169833566572834,12,343,12
2025-12-09 13:00:00,688.0,0,7.8,29.9,22.08008970673255,13,343,12
2025-12-09 14:00:00,620.0,0,8.2,30.6,18.814300377611456,14,343,12
2025-12-09 15:00:00,488.0,0,8.5,30.6,16.88651477897956,15,343,12
2025-12-09 16:00:00,310.0,0,9.0,30.2,9.295755784588458,16,343,12
2025-12-09 17:00:00,118.0,0,7.5,29.0,3.6924176899627463,17,343,12
2025-12-09 18:00:00,6.0,0,7.4,27.8,0.1762448276799686,18,343,12
2025-12-09 19:00:00,0.0,0,7.9,26.8,0.0,19,343,12
2025-12-09 20:00:00,0.0,0,8.6,25.9,0.0,20,343,12
2025-12-09 21:00:00,0.0,0,9.4,24.5,0.0,21,343,12
2025-12-09 22:00:00,0.0,0,9.4,23.3,0.0,22,343,12
2025-12-09 23:00:00,0.0,0,7.6,22.2,0.0,23,343,12
2025-12-10 00:00:00,0.0,0,7.8,20.7,0.0,0,344,12
2025-12-10 01:00:00,0.0,0,8.9,19.8,0.0,1,344,12
2025-12-10 02:00:00,0.0,0,9.0,19.1,0.0,2,344,12
2025-12-10 03:00:00,0.0,0,8.9,18.5,0.0,3,344,12
2025-12-10 04:00:00,0.0,0,9.7,17.9,0.0,4,344,12
2025-12-10 05:00:00,0.0,0,9.2,17.5,0.0,5,344,12
2025-12-10 06:00:00,0.0,0,9.4,17.1,0.0,6,344,12
2025-12-10 07:00:00,3.0,0,9.7,16.6,0.09827160062130887,7,344,12
2025-12-10 08:00:00,106.0,0,9.3,17.6,4.088466949140161,8,344,12
2025-12-10 09:00:00,296.0,0,6.0,20.0,10.104944034178411,9,344,12
2025-12-10 10:00:00,477.0,0,6.0,23.1,16.855616020570746,10,344,12
2025-12-10 11:00:00,611.0,0,5.5,26.9,21.44028647852568,11,344,12
2025-12-10 12:00:00,683.0,0,5.0,29.1,22.390214856100876,12,344,12
2025-12-10 13:00:00,687.0,0,5.1,30.4,22.618430505523893,13,344,12
2025-12-10 14:00:00,620.0,0,4.3,30.9,19.524087260661005,14,344,12
2025-12-10 15:00:00,489.0,0,4.2,30.9,17.637306026841344,15,344,12
2025-12-10 16:00:00,310.0,0,5.6,30.5,10.461434040175266,16,344,12
2025-12-10 17:00:00,119.0,0,7.3,29.1,3.8078792218059205,17,344,12
2025-12-10 18:00:00,6.0,0,7.1,27.9,0.20764383715599122,18,344,12
2025-12-10 19:00:00,0.0,0,7.9,26.9,0.0,19,344,12
2025-12-10 20:00:00,0.0,0,7.1,25.9,0.0,20,344,12
2025-12-10 21:00:00,0.0,0,6.6,24.8,0.0,21,344,12
2025-12-10 22:00:00,0.0,0,6.9,23.6,0.0,22,344,12
2025-12-10 23:00:00,0.0,0,8.7,21.8,0.0,23,344,12
2025-12-11 00:00:00,0.0,0,9.0,21.1,0.0,0,345,12
2025-12-11 01:00:00,0.0,0,7.7,20.2,0.0,1,345,12
2025-12-11 02:00:00,0.0,0,7.1,19.2,0.0,2,345,12
2025-12-11 03:00:00,0.0,0,7.3,18.1,0.0,3,345,12
2025-12-11 04:00:00,0.0,0,7.5,17.7,0.0,4,345,12
2025-12-11 05:00:00,0.0,0,7.8,17.3,0.0,5,345,12
2025-12-11 06:00:00,0.0,0,8.5,17.1,0.0,6,345,12
2025-12-11 07:00:00,3.0,0,8.7,16.7,0.10134519008473855,7,345,12
2025-12-11 08:00:00,104.0,0,7.8,17.3,3.6500366326136806,8,345,12
2025-12-11 09:00:00,293.0,0,4.7,19.6,10.43422034674443,9,345,12
2025-12-11 10:00:00,472.0,0,4.2,22.8,16.860610259874093,10,345,12
2025-12-11 11:00:00,606.0,0,4.5,26.7,21.711357166038237,11,345,12
2025-12-11 12:00:00,678.0,0,5.0,28.8,22.061111081893625,12,345,12
2025-12-11 13:00:00,682.0,0,4.4,29.7,23.818023610770027,13,345,12
2025-12-11 14:00:00,616.0,0,3.8,30.2,19.69799814712799,14,345,12
2025-12-11 15:00:00,487.0,0,3.1,30.3,14.873545136214899,15,345,12
2025-12-11 16:00:00,310.0,0,3.9,30.1,9.709825654661401,16,345,12
2025-12-11 17:00:00,119.0,0,6.2,28.8,4.2032069402897125,17,345,12
2025-12-11 18:00:00,6.0,0,7.4,27.6,0.21073770719564752,18,345,12
2025-12-11 19:00:00,0.0,0,7.5,26.6,0.0,19,345,12
2025-12-11 20:00:00,0.0,0,7.4,25.7,0.0,20,345,12
2025-12-11 21:00:00,0.0,0,6.7,24.7,0.0,21,345,12
2025-12-11 22:00:00,0.0,0,7.0,23.4,0.0,22,345,12
2025-12-11 23:00:00,0.0,0,6.8,21.7,0.0,23,345,12
2025-12-12 00:00:00,0.0,0,7.2,20.7,0.0,0,346,12
2025-12-12 01:00:00,0.0,0,7.0,19.9,0.0,1,346,12
2025-12-12 02:00:00,0.0,0,8.0,19.2,0.0,2,346,12
2025-12-12 03:00:00,0.0,0,7.0,18.8,0.0,3,346,12
2025-12-12 04:00:00,0.0,0,6.6,18.2,0.0,4,346,12
2025-12-12 05:00:00,0.0,0,7.2,17.4,0.0,5,346,12
2025-12-12 06:00:00,0.0,0,7.7,17.1,0.0,6,346,12
2025-12-12 07:00:00,3.0,0,7.7,16.6,0.10343373028225424,7,346,12
2025-12-12 08:00:00,102.0,0,6.5,17.5,3.044667836692249,8,346,12
2025-12-12 09:00:00,290.0,0,3.6,20.1,9.59296329960274,9,346,12
2025-12-12 10:00:00,470.0,0,4.1,23.4,16.10603066217282,10,346,12
2025-12-12 11:00:00,604.0,0,5.9,26.7,20.650699336018505,11,346,12
2025-12-12 12:00:00,676.0,0,5.9,28.5,21.516868714574546,12,346,12
2025-12-12 13:00:00,680.0,0,5.7,29.6,23.188505931684723,13,346,12
2025-12-12 14:00:00,614.0,0,4.9,30.1,20.903372555757585,14,346,12
2025-12-12 15:00:00,486.0,0,4.9,30.2,16.683892300642096,15,346,12
2025-12-12 16:00:00,310.0,0,5.2,29.9,10.353553111413863,16,346,12
2025-12-12 17:00:00,120.0,0,5.6,28.8,3.9603089743159536,17,346,12
2025-12-12 18:00:00,6.0,0,3.7,28.1,0.18073680943458065,18,346,12
2025-12-12 19:00:00,0.0,0,5.4,27.1,0.0,19,346,12
2025-12-12 20:00:00,0.0,0,6.5,25.6,0.0,20,346,12
2025-12-12 21:00:00,0.0,0,6.6,24.5,0.0,21,346,12
2025-12-12 22:00:00,0.0,0,6.6,23.4,0.0,22,346,12
2025-12-12 23:00:00,0.0,0,5.9,22.0,0.0,23,346,12
2025-12-13 00:00:00,0.0,0,6.4,20.4,0.0,0,347,12
2025-12-13 01:00:00,0.0,0,7.8,19.2,0.0,1,347,12
2025-12-13 02:00:00,0.0,0,8.9,18.3,0.0,2,347,12
2025-12-13 03:00:00,0.0,0,8.7,17.9,0.0,3,347,12
2025-12-13 04:00:00,0.0,0,8.1,17.6,0.0,4,347,12
2025-12-13 05:00:00,0.0,0,8.1,17.0,0.0,5,347,12
2025-12-13 06:00:00,0.0,0,8.4,16.6,0.0,6,347,12
2025-12-13 07:00:00,3.0,0,8.6,16.1,0.11133369613710327,7,347,12
2025-12-13 08:00:00,100.0,0,8.3,17.1,3.569736943722925,8,347,12
2025-12-13 09:00:00,288.0,0,5.7,19.7,9.372041970169134,9,347,12
2025-12-13 10:00:00,467.0,0,5.6,22.9,17.310225913733838,10,347,12
2025-12-13 11:00:00,602.0,0,6.0,26.5,19.42643597500376,11,347,12
2025-12-13 12:00:00,676.0,0,6.5,28.7,23.44634634351123,12,347,12
2025-12-13 13:00:00,681.0,0,6.5,29.9,22.522079677452474,13,347,12
2025-12-13 14:00:00,616.0,0,5.6,30.5,21.717398902154155,14,347,12
2025-12-13 15:00:00,488.0,0,5.0,30.6,16.230217689745533,15,347,12
2025-12-13 16:00:00,312.0,0,5.6,30.3,9.84696161050591,16,347,12
2025-12-13 17:00:00,121.0,0,5.6,28.9,4.190593010557965,17,347,12
2025-12-13 18:00:00,6.0,0,5.7,27.8,0.21368765556608096,18,347,12
2025-12-13 19:00:00,0.0,0,7.0,26.6,0.0,19,347,12
2025-12-13 20:00:00,0.0,0,6.8,25.2,0.0,20,347,12
2025-12-13 21:00:00,0.0,0,7.1,23.8,0.0,21,347,12
2025-12-13 22:00:00,0.0,0,7.5,22.6,0.0,22,347,12
2025-12-13 23:00:00,0.0,0,7.8,21.6,0.0,23,347,12
2025-12-14 00:00:00,0.0,0,8.2,20.5,0.0,0,348,12
2025-12-14 01:00:00,0.0,0,8.7,19.5,0.0,1,348,12
2025-12-14 02:00:00,0.0,0,9.3,18.8,0.0,2,348,12
2025-12-14 03:00:00,0.0,0,10.0,18.4,0.0,3,348,12
2025-12-14 04:00:00,0.0,0,10.1,18.0,0.0,4,348,12
2025-12-14 05:00:00,0.0,0,9.6,17.5,0.0,5,348,12
2025-12-14 06:00:00,0.0,0,10.0,17.1,0.0,6,348,12
2025-12-14 07:00:00,2.0,0,9.9,16.7,0.06569190649914268,7,348,12
2025-12-14 08:00:00,97.0,0,8.7,17.7,3.3730091875315287,8,348,12
2025-12-14 09:00:00,283.0,0,6.8,20.0,9.306508415403002,9,348,12
2025-12-14 10:00:00,462.0,0,7.2,22.9,15.696026857658874,10,348,12
2025-12-14 11:00:00,596.0,0,5.6,26.0,19.916732987521474,11,348,12
2025-12-14 12:00:00,669.0,0,4.3,27.8,20.704485700753104,12,348,12
2025-12-14 13:00:00,674.0,0,3.7,29.1,24.329785683929202,13,348,12
2025-12-14 14:00:00,610.0,0,3.1,29.9,20.142652897602442,14,348,12
2025-12-14 15:00:00,482.0,0,3.6,30.2,16.317318259921088,15,348,12
2025-12-14 16:00:00,308.0,0,5.3,29.9,10.589414893790885,16,348,12
2025-12-14 17:00:00,120.0,0,6.6,28.9,4.037468771523594,17,348,12
2025-12-14 18:00:00,6.0,0,6.8,27.6,0.20014484856630946,18,348,12
2025-12-14 19:00:00,0.0,0,6.7,26.8,0.0,19,348,12
2025-12-14 20:00:00,0.0,0,6.7,26.0,0.0,20,348,12
2025-12-14 21:00:00,0.0,0,7.6,24.6,0.0,21,348,12
2025-12-14 22:00:00,0.0,1,8.3,23.2,0.0,22,348,12
2025-12-14 23:00:00,0.0,2,8.0,21.8,0.0,23,348,12
2025-12-15 00:00:00,0.0,3,8.9,20.7,0.0,0,349,12
2025-12-15 01:00:00,0.0,0,9.5,19.8,0.0,1,349,12
2025-12-15 02:00:00,0.0,1,9.7,19.3,0.0,2,349,12
2025-12-15 03:00:00,0.0,1,9.9,18.8,0.0,3,349,12
2025-12-15 04:00:00,0.0,55,10.2,18.3,0.0,4,349,12
2025-12-15 05:00:00,0.0,0,10.3,18.1,0.0,5,349,12
2025-12-15 06:00:00,0.0,0,10.3,17.7,0.0,6,349,12
2025-12-15 07:00:00,2.0,0,10.4,17.2,0.06590801431176485,7,349,12
2025-12-15 08:00:00,96.0,0,9.2,18.1,2.9312406144458265,8,349,12
2025-12-15 09:00:00,281.0,0,7.6,20.1,10.358179931720471,9,349,12
2025-12-15 10:00:00,460.0,0,6.7,22.9,14.873561906005554,10,349,12
2025-12-15 11:00:00,595.0,0,6.0,26.2,19.90411024950854,11,349,12
2025-12-15 12:00:00,671.0,0,5.8,28.3,23.676503059608685,12,349,12
2025-12-15 13:00:00,677.0,0,6.1,29.6,22.680665928043155,13,349,12
2025-12-15 14:00:00,614.0,0,6.4,30.1,20.94690476328152,14,349,12
2025-12-15 15:00:00,487.0,0,7.1,30.2,16.188464392463512,15,349,12
2025-12-15 16:00:00,312.0,0,7.2,29.7,10.460009192362888,16,349,12
2025-12-15 17:00:00,122.0,0,6.6,28.6,3.8085670155771663,17,349,12
2025-12-15 18:00:00,7.0,0,7.2,27.5,0.23871427128244907,18,349,12
2025-12-15 19:00:00,0.0,0,7.9,26.1,0.0,19,349,12
2025-12-15 20:00:00,0.0,0,8.4,25.0,0.0,20,349,12
2025-12-15 21:00:00,0.0,0,9.4,24.0,0.0,21,349,12
2025-12-15 22:00:00,0.0,0,9.5,23.1,0.0,22,349,12
2025-12-15 23:00:00,0.0,0,9.3,21.9,0.0,23,349,12
2025-12-16 00:00:00,0.0,0,10.3,20.6,0.0,0,350,12
2025-12-16 01:00:00,0.0,0,10.4,19.8,0.0,1,350,12
2025-12-16 02:00:00,0.0,0,10.1,19.1,0.0,2,350,12
2025-12-16 03:00:00,0.0,0,10.5,18.4,0.0,3,350,12
2025-12-16 04:00:00,0.0,0,10.9,17.8,0.0,4,350,12
2025-12-16 05:00:00,0.0,0,11.4,17.3,0.0,5,350,12
2025-12-16 06:00:00,0.0,0,11.6,16.8,0.0,6,350,12
2025-12-16 07:00:00,2.0,0,11.1,16.2,0.0640161425311553,7,350,12
2025-12-16 08:00:00,97.0,0,9.1,16.9,3.1817920665116146,8,350,12
2025-12-16 09:00:00,286.0,0,9.2,18.8,8.911208807596653,9,350,12
2025-12-16 10:00:00,469.0,0,9.4,21.4,16.900576998802062,10,350,12
2025-12-16 11:00:00,608.0,0,9.5,24.3,20.16356867390141,11,350,12
2025-12-16 12:00:00,684.0,0,8.8,26.3,21.67939423987303,12,350,12
2025-12-16 13:00:00,691.0,0,8.8,27.8,25.073996583513832,13,350,12
2025-12-16 14:00:00,627.0,0,8.5,28.5,23.39390973221825,14,350,12
2025-12-16 15:00:00,498.0,0,8.1,28.7,16.943961387023872,15,350,12
2025-12-16 16:00:00,320.0,0,8.4,28.4,10.90657771715864,16,350,12
2025-12-16 17:00:00,126.0,0,7.9,27.0,4.2108407989810015,17,350,12
2025-12-16 18:00:00,7.0,0,7.6,25.9,0.2281520627102702,18,350,12
2025-12-16 19:00:00,0.0,0,9.6,24.6,0.0,19,350,12
2025-12-16 20:00:00,0.0,0,10.3,23.7,0.0,20,350,12
2025-12-16 21:00:00,0.0,0,10.7,22.9,0.0,21,350,12
2025-12-16 22:00:00,0.0,0,10.9,22.1,0.0,22,350,12
2025-12-16 23:00:00,0.0,0,11.3,21.1,0.0,23,350,12
2025-12-17 00:00:00,0.0,0,11.3,20.4,0.0,0,351,12
2025-12-17 01:00:00,0.0,0,10.8,19.7,0.0,1,351,12
2025-12-17 02:00:00,0.0,0,10.6,19.0,0.0,2,351,12
2025-12-17 03:00:00,0.0,0,10.4,18.4,0.0,3,351,12
2025-12-17 04:00:00,0.0,0,10.3,17.8,0.0,4,351,12
2025-12-17 05:00:00,0.0,0,9.8,16.7,0.0,5,351,12
2025-12-17 06:00:00,0.0,0,9.9,16.4,0.0,6,351,12
2025-12-17 07:00:00,2.0,0,10.5,16.0,0.06648217582397953,7,351,12
2025-12-17 08:00:00,94.0,0,8.8,16.8,3.676121511653786,8,351,12
2025-12-17 09:00:00,281.0,0,7.6,19.0,9.910202980843527,9,351,12
2025-12-17 10:00:00,462.0,0,7.5,22.0,15.740044206932527,10,351,12
2025-12-17 11:00:00,599.0,0,6.7,25.6,19.557815458304713,11,351,12
2025-12-17 12:00:00,674.0,0,5.4,27.7,23.249307103254964,12,351,12
2025-12-17 13:00:00,681.0,0,4.7,29.2,22.361845461070406,13,351,12
2025-12-17 14:00:00,618.0,0,4.4,30.0,19.236453772336283,14,351,12
2025-12-17 15:00:00,492.0,0,4.6,30.2,16.73531849119261,15,351,12
2025-12-17 16:00:00,317.0,0,5.6,29.8,10.806166262286922,16,351,12
2025-12-17 17:00:00,125.0,0,6.8,28.2,4.682382480062614,17,351,12
2025-12-17 18:00:00,7.0,0,6.6,27.1,0.23944781539829177,18,351,12
2025-12-17 19:00:00,0.0,0,7.0,26.2,0.0,19,351,12
2025-12-17 20:00:00,0.0,0,8.0,25.1,0.0,20,351,12
2025-12-17 21:00:00,0.0,0,7.8,23.9,0.0,21,351,12
2025-12-17 22:00:00,0.0,0,8.1,23.0,0.0,22,351,12
2025-12-17 23:00:00,0.0,0,8.9,21.9,0.0,23,351,12
2025-12-18 00:00:00,0.0,0,9.3,21.1,0.0,0,352,12
2025-12-18 01:00:00,0.0,0,9.3,20.3,0.0,1,352,12
2025-12-18 02:00:00,0.0,0,9.0,19.5,0.0,2,352,12
2025-12-18 03:00:00,0.0,0,8.6,18.6,0.0,3,352,12
2025-12-18 04:00:00,0.0,0,9.1,17.9,0.0,4,352,12
2025-12-18 05:00:00,0.0,0,9.0,17.3,0.0,5,352,12
2025-12-18 06:00:00,0.0,0,9.7,17.0,0.0,6,352,12
2025-12-18 07:00:00,2.0,0,10.2,16.6,0.0742989890926202,7,352,12
2025-12-18 08:00:00,93.0,0,9.6,17.3,3.127130274766736,8,352,12
2025-12-18 09:00:00,282.0,0,6.6,19.5,9.657181115042496,9,352,12
2025-12-18 10:00:00,465.0,0,6.2,22.4,16.56527048606116,10,352,12
2025-12-18 11:00:00,603.0,0,5.9,26.1,20.664416782443965,11,352,12
2025-12-18 12:00:00,679.0,0,6.2,28.3,23.163851383110266,12,352,12
2025-12-18 13:00:00,686.0,0,6.6,29.6,23.308687192374528,13,352,12
2025-12-18 14:00:00,624.0,0,6.3,30.3,18.73091039732638,14,352,12
2025-12-18 15:00:00,496.0,0,6.2,30.4,16.85432263645688,15,352,12
2025-12-18 16:00:00,320.0,0,6.4,30.0,10.828507622347038,16,352,12
2025-12-18 17:00:00,128.0,0,6.2,28.7,4.657423303511273,17,352,12
2025-12-18 18:00:00,8.0,0,6.4,27.6,0.29909702950264366,18,352,12
2025-12-18 19:00:00,0.0,0,8.4,26.2,0.0,19,352,12
2025-12-18 20:00:00,0.0,0,8.9,25.1,0.0,20,352,12
2025-12-18 21:00:00,0.0,0,8.2,24.1,0.0,21,352,12
2025-12-18 22:00:00,0.0,0,8.3,23.0,0.0,22,352,12
2025-12-18 23:00:00,0.0,0,8.2,21.8,0.0,23,352,12
2025-12-19 00:00:00,0.0,0,8.6,20.9,0.0,0,353,12
2025-12-19 01:00:00,0.0,0,8.9,19.7,0.0,1,353,12
2025-12-19 02:00:00,0.0,0,9.1,18.9,0.0,2,353,12
2025-12-19 03:00:00,0.0,0,8.9,18.3,0.0,3,353,12
2025-12-19 04:00:00,0.0,0,8.9,17.4,0.0,4,353,12
2025-12-19 05:00:00,0.0,0,8.9,17.1,0.0,5,353,12
2025-12-19 06:00:00,0.0,0,9.2,16.6,0.0,6,353,12
2025-12-19 07:00:00,1.0,0,9.3,16.2,0.03386877661813782,7,353,12
2025-12-19 08:00:00,90.0,0,8.4,17.1,3.129150624852199,8,353,12
