time,shortwave_radiation,cloud_cover,wind_speed_10m,temperature_2m,output_mw,hour,day_of_year,month
2025-12-03 02:00:00,0.0,9,4.4,14.7,0.18724886011553113,2,337,12
2025-12-03 03:00:00,0.0,45,2.3,14.6,0.0,3,337,12
2025-12-03 04:00:00,0.0,96,4.6,14.0,0.30340289951564403,4,337,12
2025-12-03 05:00:00,0.0,9,5.0,12.9,0.5359859401136202,5,337,12
2025-12-03 06:00:00,0.0,0,5.4,12.3,0.7770479537288216,6,337,12
2025-12-03 07:00:00,1.0,7,5.2,12.0,0.7449091993649393,7,337,12
2025-12-03 08:00:00,83.0,1,5.5,14.2,1.0668505470885903,8,337,12
2025-12-03 09:00:00,272.0,9,3.0,16.9,0.0,9,337,12
2025-12-03 10:00:00,459.0,12,3.5,19.7,0.009950762022799637,10,337,12
2025-12-03 11:00:00,605.0,19,6.0,22.7,1.715089000876383,11,337,12
2025-12-03 12:00:00,689.0,12,7.0,24.9,3.705542436565157,12,337,12
2025-12-03 13:00:00,703.0,0,9.5,26.2,17.277767761443044,13,337,12
2025-12-03 14:00:00,643.0,16,10.8,26.9,38.10371050731736,14,337,12
2025-12-03 15:00:00,519.0,0,10.7,27.0,31.923262933043507,15,337,12
2025-12-03 16:00:00,345.0,0,9.4,26.3,16.888363308308932,16,337,12
2025-12-03 17:00:00,150.0,0,7.2,23.6,4.834665322146993,17,337,12
2025-12-03 18:00:00,14.0,0,7.8,20.8,7.733785374442342,18,337,12
2025-12-03 19:00:00,0.0,0,8.4,19.4,12.780416277386776,19,337,12
2025-12-03 20:00:00,0.0,0,9.2,19.1,16.35307722684776,20,337,12
2025-12-03 21:00:00,0.0,0,9.2,19.1,16.718289062528786,21,337,12
2025-12-03 22:00:00,0.0,0,9.6,19.0,19.29376182313215,22,337,12
2025-12-03 23:00:00,0.0,0,8.5,18.4,12.41934928636263,23,337,12
2025-12-04 00:00:00,0.0,0,6.7,17.1,3.418324652053938,0,338,12
2025-12-04 01:00:00,0.0,0,5.1,16.1,0.6261825066429495,1,338,12
2025-12-04 02:00:00,0.0,0,3.9,15.5,0.04925145949388732,2,338,12
2025-12-04 03:00:00,0.0,0,4.5,14.9,0.2197352874089662,3,338,12
2025-12-04 04:00:00,0.0,0,6.1,14.1,2.0384573131502854,4,338,12
2025-12-04 05:00:00,0.0,0,5.7,13.6,1.2816216862041239,5,338,12
2025-12-04 06:00:00,0.0,0,4.6,13.3,0.30754848636545157,6,338,12
2025-12-04 07:00:00,1.0,1,2.7,13.4,0.0,7,338,12
2025-12-04 08:00:00,79.0,2,4.5,15.3,0.2564648294384597,8,338,12
2025-12-04 09:00:00,263.0,1,2.2,18.0,0.0,9,338,12
2025-12-04 10:00:00,446.0,4,5.6,20.3,1.2223564089478836,10,338,12
2025-12-04 11:00:00,588.0,0,8.1,22.9,9.58868084923245,11,338,12
2025-12-04 12:00:00,670.0,0,8.5,24.6,12.194732875911694,12,338,12
2025-12-04 13:00:00,684.0,0,9.6,26.1,19.87875844298605,13,338,12
2025-12-04 14:00:00,628.0,0,11.5,27.1,41.020359270846505,14,338,12
2025-12-04 15:00:00,508.0,0,12.4,27.2,45.21956469205729,15,338,12
2025-12-04 16:00:00,338.0,0,10.5,26.8,26.609561687148748,16,338,12
2025-12-04 17:00:00,147.0,0,6.5,24.3,3.0132848146925326,17,338,12
2025-12-04 18:00:00,13.0,0,7.6,21.7,7.016441166547157,18,338,12
2025-12-04 19:00:00,0.0,0,8.3,20.3,8.5817050164446,19,338,12
2025-12-04 20:00:00,0.0,0,8.2,19.2,9.439930168519972,20,338,12
2025-12-04 21:00:00,0.0,0,8.1,18.5,8.557737765251524,21,338,12
2025-12-04 22:00:00,0.0,0,7.9,18.2,6.799372281885426,22,338,12
2025-12-04 23:00:00,0.0,0,7.1,17.4,4.131669831440024,23,338,12
2025-12-05 00:00:00,0.0,0,6.3,16.8,2.5411471442679154,0,339,12
2025-12-05 01:00:00,0.0,0,5.8,16.8,1.62002899517783,1,339,12
2025-12-05 02:00:00,0.0,0,4.5,15.5,0.25132423383154456,2,339,12
2025-12-05 03:00:00,0.0,0,4.6,14.4,0.22649569307131712,3,339,12
2025-12-05 04:00:00,0.0,0,5.0,14.2,0.6124718970538343,4,339,12
2025-12-05 05:00:00,0.0,0,5.1,13.7,0.5265975867386905,5,339,12
2025-12-05 06:00:00,0.0,0,4.7,13.4,0.35040623715598673,6,339,12
2025-12-05 07:00:00,0.0,0,2.4,13.4,0.0,7,339,12
2025-12-05 08:00:00,76.0,0,2.4,15.3,0.0,8,339,12
2025-12-05 09:00:00,258.0,0,1.0,18.1,0.0,9,339,12
2025-12-05 10:00:00,441.0,0,4.1,20.9,0.08446239729813936,10,339,12
2025-12-05 11:00:00,584.0,0,8.3,23.9,10.962935499527156,11,339,12
2025-12-05 12:00:00,667.0,0,11.5,25.9,40.76052458223206,12,339,12
2025-12-05 13:00:00,681.0,0,14.0,27.1,45.03354511988943,13,339,12
2025-12-05 14:00:00,626.0,0,14.7,27.6,40.49391573419521,14,339,12
2025-12-05 15:00:00,507.0,0,15.3,27.5,50.0,15,339,12
2025-12-05 16:00:00,337.0,0,14.5,26.9,48.96770642242562,16,339,12
2025-12-05 17:00:00,146.0,0,9.0,24.7,13.942029067924766,17,339,12
2025-12-05 18:00:00,13.0,0,8.9,21.9,12.859291603748266,18,339,12
2025-12-05 19:00:00,0.0,0,9.4,20.8,18.750536150155966,19,339,12
2025-12-05 20:00:00,0.0,0,9.0,19.9,15.422598236946225,20,339,12
2025-12-05 21:00:00,0.0,0,8.4,19.0,10.996390280726997,21,339,12
2025-12-05 22:00:00,0.0,2,8.0,18.6,9.84001207807655,22,339,12
2025-12-05 23:00:00,0.0,1,7.4,17.9,5.374565763746469,23,339,12
2025-12-06 00:00:00,0.0,0,7.6,17.5,6.094489632960927,0,340,12
2025-12-06 01:00:00,0.0,0,6.3,16.7,2.551000958270303,1,340,12
2025-12-06 02:00:00,0.0,33,5.6,15.8,1.180103422596868,2,340,12
2025-12-06 03:00:00,0.0,83,4.7,15.3,0.4322387692622133,3,340,12
2025-12-06 04:00:00,0.0,38,4.6,15.0,0.2879599429603274,4,340,12
2025-12-06 05:00:00,0.0,75,4.7,14.7,0.2994573070219948,5,340,12
2025-12-06 06:00:00,0.0,98,3.3,14.4,0.001905547754752869,6,340,12
2025-12-06 07:00:00,0.0,99,5.5,14.0,1.0285755791274573,7,340,12
2025-12-06 08:00:00,72.0,96,7.4,15.8,5.652012917602832,8,340,12
2025-12-06 09:00:00,239.0,100,7.0,17.9,4.290714653573161,9,340,12
2025-12-06 10:00:00,367.0,100,6.8,20.0,3.3884553600699507,10,340,12
2025-12-06 11:00:00,475.0,98,7.5,22.6,5.522926784174774,11,340,12
2025-12-06 12:00:00,614.0,96,8.0,24.5,7.810700500679284,12,340,12
2025-12-06 13:00:00,616.0,100,9.7,25.8,18.702731569558175,13,340,12
2025-12-06 14:00:00,560.0,100,11.3,26.5,38.25252306966914,14,340,12
2025-12-06 15:00:00,470.0,99,13.2,26.7,50.0,15,340,12
2025-12-06 16:00:00,279.0,100,12.0,26.0,50.0,16,340,12
2025-12-06 17:00:00,129.0,75,8.0,23.8,8.774694054636372,17,340,12
2025-12-06 18:00:00,13.0,55,7.7,20.7,7.539527513240368,18,340,12
2025-12-06 19:00:00,0.0,9,9.0,19.8,13.384836041692141,19,340,12
2025-12-06 20:00:00,0.0,0,8.7,18.7,13.97031198533491,20,340,12
2025-12-06 21:00:00,0.0,0,7.9,17.6,7.204275459366555,21,340,12
2025-12-06 22:00:00,0.0,0,6.9,17.2,3.605189435091259,22,340,12
2025-12-06 23:00:00,0.0,0,6.0,16.8,1.8411700977336125,23,340,12
2025-12-07 00:00:00,0.0,0,5.0,16.4,0.6038704551469747,0,341,12
2025-12-07 01:00:00,0.0,0,2.5,16.1,0.0,1,341,12
2025-12-07 02:00:00,0.0,0,1.3,15.5,0.0,2,341,12
2025-12-07 03:00:00,0.0,0,0.7,15.1,0.0,3,341,12
2025-12-07 04:00:00,0.0,0,0.6,14.7,0.0,4,341,12
2025-12-07 05:00:00,0.0,0,0.9,14.2,0.0,5,341,12
2025-12-07 06:00:00,0.0,0,1.0,13.7,0.0,6,341,12
2025-12-07 07:00:00,0.0,1,1.2,13.2,0.0,7,341,12
2025-12-07 08:00:00,75.0,2,2.5,14.6,0.0,8,341,12
2025-12-07 09:00:00,258.0,0,5.0,17.2,0.5341025717796435,9,341,12
2025-12-07 10:00:00,444.0,0,6.1,20.0,1.7944655442548152,10,341,12
2025-12-07 11:00:00,588.0,0,6.5,23.1,2.5590918559355966,11,341,12
2025-12-07 12:00:00,671.0,0,7.3,25.2,5.808271496951393,12,341,12
2025-12-07 13:00:00,687.0,0,8.1,26.6,7.905262703596696,13,341,12
2025-12-07 14:00:00,633.0,0,8.7,27.4,13.928217793983722,14,341,12
2025-12-07 15:00:00,513.0,7,8.2,27.6,9.477753634548822,15,341,12
2025-12-07 16:00:00,342.0,9,7.0,27.0,4.13260441409932,16,341,12
2025-12-07 17:00:00,146.0,0,5.4,24.2,0.9143800876292794,17,341,12
2025-12-07 18:00:00,14.0,0,6.9,21.6,4.2157970615837845,18,341,12
2025-12-07 19:00:00,0.0,0,8.5,19.8,12.223445611086204,19,341,12
2025-12-07 20:00:00,0.0,0,7.9,18.6,8.210363032613019,20,341,12
2025-12-07 21:00:00,0.0,0,4.8,18.1,0.36576025073239327,21,341,12
2025-12-07 22:00:00,0.0,0,1.8,17.9,0.0,22,341,12
2025-12-07 23:00:00,0.0,0,0.9,17.3,0.0,23,341,12
2025-12-08 00:00:00,0.0,0,1.4,16.2,0.0,0,342,12
2025-12-08 01:00:00,0.0,0,0.7,15.8,0.0,1,342,12
2025-12-08 02:00:00,0.0,0,1.5,15.0,0.0,2,342,12
2025-12-08 03:00:00,0.0,0,2.8,14.0,0.0,3,342,12
2025-12-08 04:00:00,0.0,0,4.0,13.0,0.05958863349660343,4,342,12
2025-12-08 05:00:00,0.0,0,2.6,12.5,0.0,5,342,12
2025-12-08 06:00:00,0.0,0,2.8,12.3,0.0,6,342,12
2025-12-08 07:00:00,0.0,0,3.7,12.1,0.020071379565469696,7,342,12
2025-12-08 08:00:00,72.0,0,5.7,14.0,1.3651980691728038,8,342,12
2025-12-08 09:00:00,255.0,0,2.5,17.0,0.0,9,342,12
2025-12-08 10:00:00,441.0,0,3.0,19.9,0.0,10,342,12
2025-12-08 11:00:00,587.0,0,7.1,23.6,4.650704064723246,11,342,12
2025-12-08 12:00:00,672.0,0,9.7,25.7,18.42455154088769,12,342,12
2025-12-08 13:00:00,689.0,0,11.4,27.4,44.36180473220543,13,342,12
2025-12-08 14:00:00,636.0,0,13.9,28.4,50.0,14,342,12
2025-12-08 15:00:00,517.0,0,16.0,28.6,50.0,15,342,12
2025-12-08 16:00:00,347.0,0,12.6,27.7,42.436185354147476,16,342,12
2025-12-08 17:00:00,153.0,0,7.6,24.4,6.64909969957459,17,342,12
2025-12-08 18:00:00,15.0,0,8.2,21.6,10.621047368174803,18,342,12
2025-12-08 19:00:00,0.0,0,8.8,19.9,14.166673345609782,19,342,12
2025-12-08 20:00:00,0.0,0,7.9,19.0,7.829705533633169,20,342,12
2025-12-08 21:00:00,0.0,0,7.1,18.1,5.447398550661124,21,342,12
2025-12-08 22:00:00,0.0,0,7.2,16.9,4.920759152416258,22,342,12
2025-12-08 23:00:00,0.0,0,5.9,16.7,1.5635861029600322,23,342,12
2025-12-09 00:00:00,0.0,0,6.5,15.9,2.861886608877818,0,343,12
2025-12-09 01:00:00,0.0,0,5.5,15.5,1.1046768474695339,1,343,12
2025-12-09 02:00:00,0.0,0,3.8,15.1,0.03087715951224018,2,343,12
2025-12-09 03:00:00,0.0,0,1.8,14.6,0.0,3,343,12
2025-12-09 04:00:00,0.0,0,1.7,13.8,0.0,4,343,12
2025-12-09 05:00:00,0.0,0,0.6,13.0,0.0,5,343,12
2025-12-09 06:00:00,0.0,0,1.1,12.4,0.0,6,343,12
2025-12-09 07:00:00,0.0,0,2.7,11.6,0.0,7,343,12
2025-12-09 08:00:00,73.0,0,1.6,13.5,0.0,8,343,12
2025-12-09 09:00:00,259.0,0,2.2,17.0,0.0,9,343,12
2025-12-09 10:00:00,448.0,0,3.1,20.4,7.086186598519616e-05,10,343,12
2025-12-09 11:00:00,594.0,0,5.5,23.5,0.9892483598142737,11,343,12
2025-12-09 12:00:00,680.0,0,5.9,25.5,1.6437671636513453,12,343,12
2025-12-09 13:00:00,696.0,0,6.7,27.2,3.404382967428606,13,343,12
2025-12-09 14:00:00,641.0,0,7.2,28.4,5.108576787717438,14,343,12
2025-12-09 15:00:00,521.0,0,8.2,28.7,9.419023463994108,15,343,12
2025-12-09 16:00:00,349.0,0,6.4,27.8,2.4302836843278897,16,343,12
2025-12-09 17:00:00,154.0,0,4.3,25.0,0.14776529107749017,17,343,12
2025-12-09 18:00:00,15.0,0,4.9,22.3,0.44841589298425905,18,343,12
2025-12-09 19:00:00,0.0,0,5.9,20.1,1.6225915140184768,19,343,12
2025-12-09 20:00:00,0.0,0,5.0,19.0,0.5387900585575749,20,343,12
2025-12-09 21:00:00,0.0,0,3.4,18.2,0.004418482313438985,21,343,12
2025-12-09 22:00:00,0.0,0,2.8,17.5,0.0,22,343,12
2025-12-09 23:00:00,0.0,0,3.4,17.0,0.004835973979753278,23,343,12
2025-12-10 00:00:00,0.0,0,2.6,16.6,0.0,0,344,12
2025-12-10 01:00:00,0.0,0,1.3,16.5,0.0,1,344,12
2025-12-10 02:00:00,0.0,0,1.1,15.3,0.0,2,344,12
2025-12-10 03:00:00,0.0,0,0.3,14.7,0.0,3,344,12
2025-12-10 04:00:00,0.0,0,0.4,14.5,0.0,4,344,12
2025-12-10 05:00:00,0.0,0,1.1,14.2,0.0,5,344,12
2025-12-10 06:00:00,0.0,0,1.5,13.9,0.0,6,344,12
2025-12-10 07:00:00,0.0,0,1.4,13.7,0.0,7,344,12
2025-12-10 08:00:00,71.0,0,3.6,15.1,0.01381480614002468,8,344,12
2025-12-10 09:00:00,256.0,0,4.0,18.0,0.06525429559811181,9,344,12
2025-12-10 10:00:00,445.0,0,3.2,21.3,0.0005011620789228356,10,344,12
2025-12-10 11:00:00,593.0,0,3.8,24.6,0.033109219016190274,11,344,12
2025-12-10 12:00:00,680.0,0,5.3,26.8,0.9031447335726693,12,344,12
2025-12-10 13:00:00,697.0,0,8.2,28.3,9.234993473348931,13,344,12
2025-12-10 14:00:00,643.0,0,8.4,29.0,10.144951489194746,14,344,12
2025-12-10 15:00:00,523.0,0,8.1,28.9,9.270361983135725,15,344,12
2025-12-10 16:00:00,350.0,0,6.7,27.8,3.206413863181367,16,344,12
2025-12-10 17:00:00,155.0,0,5.2,24.9,0.6140784369083919,17,344,12
2025-12-10 18:00:00,15.0,0,5.8,22.6,1.261693422205976,18,344,12
2025-12-10 19:00:00,0.0,0,8.0,20.7,7.035548702877399,19,344,12
2025-12-10 20:00:00,0.0,0,8.6,19.0,11.631310946409304,20,344,12
2025-12-10 21:00:00,0.0,0,2.3,18.3,0.0,21,344,12
2025-12-10 22:00:00,0.0,0,1.2,18.0,0.0,22,344,12
2025-12-10 23:00:00,0.0,0,0.7,18.1,0.0,23,344,12
2025-12-11 00:00:00,0.0,0,1.3,17.5,0.0,0,345,12
2025-12-11 01:00:00,0.0,0,1.0,16.9,0.0,1,345,12
2025-12-11 02:00:00,0.0,0,0.2,16.7,0.0,2,345,12
2025-12-11 03:00:00,0.0,0,4.1,14.8,0.08867087008048181,3,345,12
2025-12-11 04:00:00,0.0,0,1.9,13.6,0.0,4,345,12
2025-12-11 05:00:00,0.0,0,1.7,13.2,0.0,5,345,12
2025-12-11 06:00:00,0.0,0,1.2,13.5,0.0,6,345,12
2025-12-11 07:00:00,0.0,0,2.2,13.8,0.0,7,345,12
2025-12-11 08:00:00,69.0,0,2.3,16.1,0.0,8,345,12
2025-12-11 09:00:00,253.0,0,0.9,19.3,0.0,9,345,12
2025-12-11 10:00:00,441.0,0,1.0,22.0,0.0,10,345,12
2025-12-11 11:00:00,588.0,0,2.7,24.7,0.0,11,345,12
2025-12-11 12:00:00,673.0,0,4.1,26.6,0.09837657260544944,12,345,12
2025-12-11 13:00:00,691.0,0,5.0,27.7,0.6046765112648559,13,345,12
2025-12-11 14:00:00,638.0,0,4.9,28.3,0.5100353482728606,14,345,12
2025-12-11 15:00:00,519.0,0,4.8,28.4,0.40439743175037485,15,345,12
2025-12-11 16:00:00,348.0,0,5.0,27.6,0.6080214418427491,16,345,12
2025-12-11 17:00:00,154.0,0,5.3,24.5,0.7739706689291871,17,345,12
2025-12-11 18:00:00,15.0,0,3.3,22.6,0.0018380219105079015,18,345,12
2025-12-11 19:00:00,0.0,0,4.1,20.9,0.0958374272369533,19,345,12
2025-12-11 20:00:00,0.0,0,7.9,18.7,8.585894132652612,20,345,12
2025-12-11 21:00:00,0.0,0,1.7,18.1,0.0,21,345,12
2025-12-11 22:00:00,0.0,0,2.4,17.6,0.0,22,345,12
2025-12-11 23:00:00,0.0,0,1.9,17.3,0.0,23,345,12
2025-12-12 00:00:00,0.0,0,3.8,16.3,0.037354688082551116,0,346,12
2025-12-12 01:00:00,0.0,0,4.9,15.5,0.4398775560838467,1,346,12
2025-12-12 02:00:00,0.0,0,6.9,14.6,3.769663660730905,2,346,12
2025-12-12 03:00:00,0.0,0,6.3,13.6,2.6205666822971563,3,346,12
2025-12-12 04:00:00,0.0,0,5.4,12.9,1.0277700814621542,4,346,12
2025-12-12 05:00:00,0.0,0,3.8,12.2,0.03654277772990382,5,346,12
2025-12-12 06:00:00,0.0,0,4.4,11.7,0.189454082806045,6,346,12
2025-12-12 07:00:00,0.0,0,4.5,11.3,0.23064159572709597,7,346,12
2025-12-12 08:00:00,68.0,0,6.0,13.0,1.976691159654548,8,346,12
2025-12-12 09:00:00,251.0,0,4.6,16.5,0.26916478619902146,9,346,12
2025-12-12 10:00:00,439.0,0,3.2,19.6,0.0005335117033672435,10,346,12
2025-12-12 11:00:00,586.0,0,2.1,22.7,0.0,11,346,12
2025-12-12 12:00:00,673.0,0,2.4,25.1,0.0,12,346,12
2025-12-12 13:00:00,692.0,0,3.4,26.5,0.0047974623152540145,13,346,12
2025-12-12 14:00:00,640.0,1,2.7,27.3,0.0,14,346,12
2025-12-12 15:00:00,521.0,0,3.4,27.5,0.004480258486831316,15,346,12
2025-12-12 16:00:00,350.0,0,3.4,27.1,0.004107871719474895,16,346,12
2025-12-12 17:00:00,155.0,0,3.3,24.6,0.0018745996788633902,17,346,12
2025-12-12 18:00:00,16.0,0,3.7,22.2,0.022049979756488303,18,346,12
2025-12-12 19:00:00,0.0,0,4.5,20.4,0.2056006514124272,19,346,12
2025-12-12 20:00:00,0.0,0,4.2,18.8,0.10285565620645855,20,346,12
2025-12-12 21:00:00,0.0,0,2.8,17.9,0.0,21,346,12
2025-12-12 22:00:00,0.0,0,3.5,17.4,0.008684745969141662,22,346,12
2025-12-12 23:00:00,0.0,0,4.1,16.9,0.09354542515916334,23,346,12
2025-12-13 00:00:00,0.0,0,5.3,15.9,0.8495158805726025,0,347,12
2025-12-13 01:00:00,0.0,0,7.0,14.8,4.4182378363722155,1,347,12
2025-12-13 02:00:00,0.0,0,6.7,13.6,3.6258275764614476,2,347,12
2025-12-13 03:00:00,0.0,0,5.7,12.7,1.1424858681187409,3,347,12
2025-12-13 04:00:00,0.0,0,4.8,12.2,0.3510269729932076,4,347,12
2025-12-13 05:00:00,0.0,1,3.8,12.1,0.036104654071025026,5,347,12
2025-12-13 06:00:00,0.0,53,4.0,11.2,0.07386849523065218,6,347,12
2025-12-13 07:00:00,0.0,100,3.6,11.6,0.01602582953748831,7,347,12
2025-12-13 08:00:00,43.0,100,5.3,13.4,0.7545224343474988,8,347,12
2025-12-13 09:00:00,120.0,100,5.4,14.3,0.8591991838083355,9,347,12
2025-12-13 10:00:00,246.0,100,5.2,15.4,0.756394975931596,10,347,12
2025-12-13 11:00:00,389.0,54,3.5,18.6,0.008292806144681903,11,347,12
2025-12-13 12:00:00,652.0,17,3.8,22.1,0.03531627259778261,12,347,12
2025-12-13 13:00:00,679.0,1,5.0,24.8,0.5700639578619789,13,347,12
2025-12-13 14:00:00,631.0,0,5.2,26.2,0.7040934230448672,14,347,12
2025-12-13 15:00:00,514.0,0,5.6,26.7,1.267966437305829,15,347,12
2025-12-13 16:00:00,346.0,0,6.3,26.4,2.3204672255855368,16,347,12
2025-12-13 17:00:00,154.0,0,5.0,23.5,0.6085525724071633,17,347,12
2025-12-13 18:00:00,16.0,0,4.7,21.1,0.32952659199957907,18,347,12
2025-12-13 19:00:00,0.0,0,4.1,19.8,0.09165658230844467,19,347,12
2025-12-13 20:00:00,0.0,0,4.2,18.3,0.11183744683368943,20,347,12
2025-12-13 21:00:00,0.0,0,2.6,17.4,0.0,21,347,12
2025-12-13 22:00:00,0.0,0,1.5,16.8,0.0,22,347,12
2025-12-13 23:00:00,0.0,0,1.5,16.3,0.0,23,347,12
2025-12-14 00:00:00,0.0,0,0.9,15.9,0.0,0,348,12
2025-12-14 01:00:00,0.0,0,0.8,15.6,0.0,1,348,12
2025-12-14 02:00:00,0.0,0,0.5,15.4,0.0,2,348,12
2025-12-14 03:00:00,0.0,0,0.7,15.1,0.0,3,348,12
2025-12-14 04:00:00,0.0,0,1.3,14.5,0.0,4,348,12
2025-12-14 05:00:00,0.0,0,3.4,13.3,0.003966089813451351,5,348,12
2025-12-14 06:00:00,0.0,1,3.6,12.4,0.01324226503855909,6,348,12
2025-12-14 07:00:00,0.0,2,2.5,12.2,0.0,7,348,12
2025-12-14 08:00:00,63.0,57,3.2,14.1,0.0005420169573096851,8,348,12
2025-12-14 09:00:00,242.0,0,2.8,17.2,0.0,9,348,12
2025-12-14 10:00:00,426.0,0,2.9,20.3,0.0,10,348,12
2025-12-14 11:00:00,573.0,3,5.4,23.0,0.9466293989496871,11,348,12
2025-12-14 12:00:00,658.0,9,7.3,25.1,5.831370487710005,12,348,12
2025-12-14 13:00:00,677.0,4,8.3,26.4,9.419692900132134,13,348,12
2025-12-14 14:00:00,627.0,38,8.6,27.2,13.205329344604685,14,348,12
2025-12-14 15:00:00,511.0,16,8.3,27.4,8.263789703270724,15,348,12
2025-12-14 16:00:00,344.0,5,8.1,27.0,8.550734454666856,16,348,12
2025-12-14 17:00:00,154.0,0,6.7,24.2,3.6173891852048743,17,348,12
2025-12-14 18:00:00,16.0,0,7.0,21.4,4.29371489481023,18,348,12
2025-12-14 19:00:00,0.0,0,5.6,20.0,0.9437400054060754,19,348,12
2025-12-14 20:00:00,0.0,3,3.3,19.0,0.0019144408780858294,20,348,12
2025-12-14 21:00:00,0.0,5,2.2,18.7,0.0,21,348,12
2025-12-14 22:00:00,0.0,13,1.7,18.3,0.0,22,348,12
2025-12-14 23:00:00,0.0,20,2.5,17.6,0.0,23,348,12
2025-12-15 00:00:00,0.0,7,3.1,16.2,6.428838900133672e-05,0,349,12
2025-12-15 01:00:00,0.0,0,1.6,15.3,0.0,1,349,12
2025-12-15 02:00:00,0.0,0,0.8,15.1,0.0,2,349,12
2025-12-15 03:00:00,0.0,0,1.5,14.5,0.0,3,349,12
2025-12-15 04:00:00,0.0,0,5.6,13.4,1.2540494398614261,4,349,12
2025-12-15 05:00:00,0.0,0,5.2,12.6,0.7171531936393475,5,349,12
2025-12-15 06:00:00,0.0,0,3.2,12.9,0.0004888563465442932,6,349,12
2025-12-15 07:00:00,0.0,0,2.7,12.8,0.0,7,349,12
2025-12-15 08:00:00,62.0,0,5.7,14.4,1.2675570170394577,8,349,12
2025-12-15 09:00:00,239.0,0,5.2,16.9,0.6678668465992436,9,349,12
2025-12-15 10:00:00,425.0,0,5.4,19.7,0.9602450358540789,10,349,12
2025-12-15 11:00:00,572.0,25,5.8,22.8,1.50893038880145,11,349,12
2025-12-15 12:00:00,660.0,52,7.0,25.0,3.855129078988873,12,349,12
2025-12-15 13:00:00,680.0,0,8.5,26.4,10.16019098717871,13,349,12
2025-12-15 14:00:00,630.0,0,9.9,27.3,21.594509716830895,14,349,12
2025-12-15 15:00:00,515.0,0,10.5,27.7,29.57433492987355,15,349,12
2025-12-15 16:00:00,348.0,0,8.5,27.3,11.572230901652215,16,349,12
2025-12-15 17:00:00,156.0,0,5.5,24.6,0.9428344323227447,17,349,12
2025-12-15 18:00:00,16.0,0,7.6,21.6,5.980623795471154,18,349,12
2025-12-15 19:00:00,0.0,0,8.4,19.9,12.249635460532005,19,349,12
2025-12-15 20:00:00,0.0,0,6.8,18.9,3.9146224309338207,20,349,12
2025-12-15 21:00:00,0.0,0,5.5,18.4,1.0532975098611888,21,349,12
2025-12-15 22:00:00,0.0,0,5.8,18.0,1.4466317992640991,22,349,12
2025-12-15 23:00:00,0.0,0,4.2,17.1,0.11738185825536053,23,349,12
2025-12-16 00:00:00,0.0,0,4.4,16.1,0.18125850615409186,0,350,12
2025-12-16 01:00:00,0.0,0,4.0,15.7,0.06019965049137528,1,350,12
2025-12-16 02:00:00,0.0,0,4.9,15.0,0.437681292107663,2,350,12
2025-12-16 03:00:00,0.0,0,4.0,14.4,0.06914384804167752,3,350,12
2025-12-16 04:00:00,0.0,0,2.2,14.1,0.0,4,350,12
2025-12-16 05:00:00,0.0,0,2.4,13.6,0.0,5,350,12
2025-12-16 06:00:00,0.0,0,2.2,13.2,0.0,6,350,12
2025-12-16 07:00:00,0.0,0,2.1,13.1,0.0,7,350,12
2025-12-16 08:00:00,60.0,0,5.3,14.8,0.9572495761216864,8,350,12
2025-12-16 09:00:00,239.0,0,8.1,17.5,9.33229923769681,9,350,12
2025-12-16 10:00:00,425.0,0,9.6,19.9,21.062779210951888,10,350,12
2025-12-16 11:00:00,572.0,0,9.3,22.6,18.155566195541834,11,350,12
2025-12-16 12:00:00,661.0,0,9.6,24.7,18.52344537944509,12,350,12
2025-12-16 13:00:00,683.0,0,10.9,26.2,29.008719819384865,13,350,12
2025-12-16 14:00:00,633.0,0,12.3,27.1,49.30751453686428,14,350,12
2025-12-16 15:00:00,518.0,0,13.2,27.3,50.0,15,350,12
2025-12-16 16:00:00,350.0,0,12.6,26.8,50.0,16,350,12
2025-12-16 17:00:00,159.0,0,9.4,24.2,17.252962666919384,17,350,12
2025-12-16 18:00:00,17.0,0,9.5,21.4,18.004190022808157,18,350,12
2025-12-16 19:00:00,0.0,0,9.7,19.8,20.591949174438387,19,350,12
2025-12-16 20:00:00,0.0,0,9.7,18.8,18.566548234637008,20,350,12
2025-12-16 21:00:00,0.0,0,9.0,17.7,14.698907848975415,21,350,12
2025-12-16 22:00:00,0.0,0,9.5,17.0,17.861824713847408,22,350,12
2025-12-16 23:00:00,0.0,0,9.7,16.7,20.161435050021232,23,350,12
2025-12-17 00:00:00,0.0,0,7.8,15.6,7.03812702467201,0,351,12
2025-12-17 01:00:00,0.0,0,6.8,14.7,3.630859548963593,1,351,12
2025-12-17 02:00:00,0.0,0,5.1,14.5,0.6103473840861078,2,351,12
2025-12-17 03:00:00,0.0,0,2.6,14.5,0.0,3,351,12
2025-12-17 04:00:00,0.0,0,2.2,14.1,0.0,4,351,12
2025-12-17 05:00:00,0.0,0,2.7,13.1,0.0,5,351,12
2025-12-17 06:00:00,0.0,0,2.6,12.4,0.0,6,351,12
2025-12-17 07:00:00,0.0,0,2.7,12.3,0.0,7,351,12
2025-12-17 08:00:00,59.0,0,5.7,14.1,1.161104421311849,8,351,12
2025-12-17 09:00:00,236.0,0,5.6,17.0,1.3238842537136963,9,351,12
2025-12-17 10:00:00,422.0,0,6.5,19.7,3.2490455173874384,10,351,12
2025-12-17 11:00:00,571.0,0,8.6,22.8,11.022178576739202,11,351,12
